Record_ID,State,District,Crop,Season,Year,Soil_Type,N_kg_ha,P_kg_ha,K_kg_ha,pH,Avg_Temperature_C,Humidity_pct,Rainfall_mm,Fertilizer_Used_kg_ha,Yield_tons_per_ha
1999,Andhra Pradesh,Kurnool,Maize,Kharif,2023,Red Soil,90,62,17,7.09,29.7,70.0,437.0,128.2,3.2
2000,Andhra Pradesh,Kurnool,Cotton,Kharif,2023,Red Soil,92,24,29,7.2,21.5,70.0,466.1,120.5,2.34
2001,Punjab,Ludhiana,Wheat,Rabi,2019,Alluvial,130,68,38,7.16,25.2,70.0,613.8,164.6,4.65
2002,Punjab,Ludhiana,Rice,Kharif,2019,Alluvial,110,54,59,7.26,22.4,70.0,935.5,146.7,4.27
2003,Punjab,Ludhiana,Maize,Kharif,2019,Alluvial,27,40,43,7.09,21.2,70.0,981.0,67.8,2.86
2004,Punjab,Ludhiana,Cotton,Kharif,2019,Alluvial,112,30,42,7.4,22.4,70.0,476.3,133.4,2.64
2005,Punjab,Patiala,Wheat,Rabi,2019,Alluvial,15,10,7,5.46,37.6,70.0,66.2,27.3,1.01
2006,Punjab,Patiala,Rice,Kharif,2019,Alluvial,79,76,58,7.7,26.6,70.0,392.5,145.7,3.43
2007,Punjab,Patiala,Maize,Kharif,2019,Alluvial,14,7,3,5.04,35.3,70.0,74.5,23.1,0.16
2008,Punjab,Patiala,Cotton,Kharif,2019,Alluvial,50,50,34,7.48,25.1,70.0,670.0,73.1,2.22
2009,Uttar Pradesh,Kanpur,Wheat,Rabi,2019,Alluvial,140,53,24,6.54,19.5,70.0,491.5,210.0,4.08
2010,Uttar Pradesh,Kanpur,Rice,Kharif,2019,Alluvial,87,30,49,7.86,26.5,70.0,817.9,123.1,3.24
2011,Uttar Pradesh,Kanpur,Maize,Kharif,2019,Alluvial,105,43,10,6.75,28.7,70.0,349.7,146.3,3.39
2012,Uttar Pradesh,Kanpur,Cotton,Kharif,2019,Alluvial,22,15,14,4.08,37.3,70.0,92.8,17.9,0.17
2013,Uttar Pradesh,Varanasi,Wheat,Rabi,2019,Alluvial,102,62,31,7.26,22.9,70.0,933.8,163.1,3.94
2014,Uttar Pradesh,Varanasi,Rice,Kharif,2019,Alluvial,90,64,31,7.46,19.3,70.0,656.9,148.8,3.35
2015,Uttar Pradesh,Varanasi,Maize,Kharif,2019,Alluvial,106,38,27,7.02,23.2,70.0,895.2,134.5,3.53
2016,Uttar Pradesh,Varanasi,Cotton,Kharif,2019,Alluvial,94,35,48,7.22,29.7,70.0,930.7,118.1,2.63
2017,West Bengal,Hooghly,Wheat,Rabi,2019,Alluvial,144,85,26,5.9,28.7,70.0,352.5,217.0,4.15
2018,West Bengal,Hooghly,Rice,Kharif,2019,Alluvial,106,37,67,6.68,24.6,70.0,790.1,129.3,3.88
2019,West Bengal,Hooghly,Maize,Kharif,2019,Alluvial,94,34,24,6.7,20.5,70.0,582.6,125.1,3.36
2020,West Bengal,Hooghly,Cotton,Kharif,2019,Alluvial,87,41,50,6.32,22.7,70.0,543.8,126.0,2.56
2021,West Bengal,Bardhaman,Wheat,Rabi,2019,Clay Loam,120,58,37,5.79,28.8,70.0,730.3,152.5,3.92
2022,West Bengal,Bardhaman,Rice,Kharif,2019,Clay Loam,106,35,51,7.0,20.6,70.0,819.7,151.8,3.53
2023,West Bengal,Bardhaman,Maize,Kharif,2019,Clay Loam,62,55,26,5.95,28.7,70.0,700.3,119.4,3.02
2024,West Bengal,Bardhaman,Cotton,Kharif,2019,Clay Loam,79,44,41,6.3,22.6,70.0,698.4,118.9,2.34
2025,Maharashtra,Nashik,Wheat,Rabi,2019,Black Soil,134,80,22,7.61,23.3,70.0,917.4,197.4,4.08
2026,Maharashtra,Nashik,Rice,Kharif,2019,Black Soil,7,14,1,5.36,36.3,70.0,70.5,6.5,0.3
2027,Maharashtra,Nashik,Maize,Kharif,2019,Black Soil,23,17,9,4.28,41.7,70.0,97.6,8.6,0.34
2028,Maharashtra,Nashik,Cotton,Kharif,2019,Black Soil,61,35,21,8.04,29.5,70.0,347.8,75.1,1.85
2029,Maharashtra,Pune,Wheat,Rabi,2019,Black Soil,116,59,45,7.26,23.3,70.0,429.1,184.2,4.47
2030,Maharashtra,Pune,Rice,Kharif,2019,Black Soil,82,70,54,7.54,29.3,70.0,501.0,123.0,3.71
2031,Maharashtra,Pune,Maize,Kharif,2019,Black Soil,67,50,30,7.24,23.5,70.0,560.7,130.8,3.28
2032,Maharashtra,Pune,Cotton,Kharif,2019,Black Soil,57,44,45,7.02,27.3,70.0,447.0,111.6,2.2
2033,Tamil Nadu,Thanjavur,Wheat,Rabi,2019,Red Loam,118,64,34,6.85,25.0,70.0,616.1,145.9,4.31
2034,Tamil Nadu,Thanjavur,Rice,Kharif,2019,Red Loam,99,61,70,6.51,20.2,70.0,752.6,154.2,4.23
2035,Tamil Nadu,Thanjavur,Maize,Kharif,2019,Red Loam,114,38,24,6.5,25.6,70.0,856.7,155.5,3.26
2036,Tamil Nadu,Thanjavur,Cotton,Kharif,2019,Red Loam,101,33,64,6.62,20.6,70.0,441.6,154.0,2.61
2037,Andhra Pradesh,Kurnool,Wheat,Rabi,2019,Red Soil,133,60,45,7.17,19.0,70.0,805.7,188.2,4.6
2038,Andhra Pradesh,Kurnool,Rice,Kharif,2019,Red Soil,125,60,44,7.05,22.9,70.0,538.6,170.3,4.23
2039,Andhra Pradesh,Kurnool,Maize,Kharif,2019,Red Soil,10,16,1,5.41,37.0,70.0,58.9,29.6,0.19
2040,Andhra Pradesh,Kurnool,Cotton,Kharif,2019,Red Soil,89,53,52,7.31,26.4,70.0,922.8,141.0,2.93
2041,Punjab,Ludhiana,Wheat,Rabi,2020,Alluvial,115,32,43,7.18,28.2,70.0,947.3,133.7,4.02
2042,Punjab,Ludhiana,Rice,Kharif,2020,Alluvial,91,46,36,7.18,28.7,70.0,702.5,135.7,3.36
2043,Punjab,Ludhiana,Maize,Kharif,2020,Alluvial,113,39,40,7.37,25.0,70.0,898.7,133.7,3.61
2044,Punjab,Ludhiana,Cotton,Kharif,2020,Alluvial,32,40,52,7.56,19.6,70.0,796.1,70.7,1.9
2045,Punjab,Patiala,Wheat,Rabi,2020,Alluvial,130,61,32,7.51,18.5,70.0,978.7,165.8,4.24
2046,Punjab,Patiala,Rice,Kharif,2020,Alluvial,54,54,51,7.41,21.6,70.0,937.2,72.9,3.26
2047,Punjab,Patiala,Maize,Kharif,2020,Alluvial,71,41,28,7.79,24.2,70.0,720.1,100.9,2.86
2048,Punjab,Patiala,Cotton,Kharif,2020,Alluvial,78,38,35,7.91,20.6,70.0,346.3,92.4,2.27
2049,Uttar Pradesh,Kanpur,Wheat,Rabi,2020,Alluvial,9,10,8,5.18,37.9,70.0,110.9,19.7,0.1
2050,Uttar Pradesh,Kanpur,Rice,Kharif,2020,Alluvial,84,38,55,7.94,26.6,70.0,492.4,112.8,3.01
2051,Uttar Pradesh,Kanpur,Maize,Kharif,2020,Alluvial,22,4,12,4.63,41.0,70.0,137.3,17.3,0.33
2052,Uttar Pradesh,Kanpur,Cotton,Kharif,2020,Alluvial,92,33,26,7.11,21.8,70.0,517.7,141.1,2.44
2053,Uttar Pradesh,Varanasi,Wheat,Rabi,2020,Alluvial,111,61,32,7.21,24.7,70.0,791.7,155.6,4.25
2054,Uttar Pradesh,Varanasi,Rice,Kharif,2020,Alluvial,105,30,27,6.93,20.3,70.0,760.2,132.7,3.1
2055,Uttar Pradesh,Varanasi,Maize,Kharif,2020,Alluvial,113,48,37,6.97,26.3,70.0,698.5,146.9,4.1
2056,Uttar Pradesh,Varanasi,Cotton,Kharif,2020,Alluvial,73,48,30,6.79,25.4,70.0,762.4,117.2,2.4
2057,West Bengal,Hooghly,Wheat,Rabi,2020,Alluvial,141,59,46,6.44,24.4,70.0,694.9,172.3,4.72
2058,West Bengal,Hooghly,Rice,Kharif,2020,Alluvial,17,6,0,5.42,39.7,70.0,137.7,19.2,0.3
2059,West Bengal,Hooghly,Maize,Kharif,2020,Alluvial,45,45,32,6.66,18.5,70.0,791.9,79.2,3.06
2060,West Bengal,Hooghly,Cotton,Kharif,2020,Alluvial,98,28,42,6.88,21.3,70.0,310.8,118.6,2.54
2061,West Bengal,Bardhaman,Wheat,Rabi,2020,Clay Loam,132,45,46,6.72,26.5,70.0,947.0,178.0,4.57
2062,West Bengal,Bardhaman,Rice,Kharif,2020,Clay Loam,11,8,2,4.03,40.6,70.0,115.5,4.0,0.1
2063,West Bengal,Bardhaman,Maize,Kharif,2020,Clay Loam,111,23,39,6.45,21.2,70.0,672.6,131.2,3.23
2064,West Bengal,Bardhaman,Cotton,Kharif,2020,Clay Loam,70,38,42,5.64,27.8,70.0,391.9,76.9,1.99
2065,Maharashtra,Nashik,Wheat,Rabi,2020,Black Soil,98,44,54,8.04,23.4,70.0,692.0,145.4,3.75
2066,Maharashtra,Nashik,Rice,Kharif,2020,Black Soil,98,47,30,7.71,29.9,70.0,811.9,148.8,3.23
2067,Maharashtra,Nashik,Maize,Kharif,2020,Black Soil,96,44,43,7.56,21.5,70.0,672.6,133.7,3.52
2068,Maharashtra,Nashik,Cotton,Kharif,2020,Black Soil,56,45,39,7.66,24.3,70.0,949.8,107.2,2.24
2069,Maharashtra,Pune,Wheat,Rabi,2020,Black Soil,152,56,34,7.14,23.4,70.0,579.4,208.4,4.57
2070,Maharashtra,Pune,Rice,Kharif,2020,Black Soil,85,59,61,7.15,28.8,70.0,517.0,114.1,3.91
2071,Maharashtra,Pune,Maize,Kharif,2020,Black Soil,82,60,39,7.39,28.0,70.0,591.0,106.1,3.63
2072,Maharashtra,Pune,Cotton,Kharif,2020,Black Soil,105,51,31,7.15,24.4,70.0,530.4,153.2,2.69
2073,Tamil Nadu,Thanjavur,Wheat,Rabi,2020,Red Loam,6,9,1,5.26,39.9,70.0,144.4,21.5,0.23
2074,Tamil Nadu,Thanjavur,Rice,Kharif,2020,Red Loam,113,50,51,7.33,19.1,70.0,993.1,165.9,3.75
2075,Tamil Nadu,Thanjavur,Maize,Kharif,2020,Red Loam,108,29,33,6.95,21.2,70.0,389.8,112.5,3.49
2076,Tamil Nadu,Thanjavur,Cotton,Kharif,2020,Red Loam,98,55,24,6.91,27.3,70.0,940.8,145.6,2.38
2077,Andhra Pradesh,Kurnool,Wheat,Rabi,2020,Red Soil,113,56,41,6.95,26.0,70.0,602.6,167.8,4.2
2078,Andhra Pradesh,Kurnool,Rice,Kharif,2020,Red Soil,12,15,13,4.62,41.6,70.0,120.3,12.7,0.1
2079,Andhra Pradesh,Kurnool,Maize,Kharif,2020,Red Soil,117,37,21,7.17,24.3,70.0,657.2,129.2,3.38
2080,Andhra Pradesh,Kurnool,Cotton,Kharif,2020,Red Soil,44,36,44,7.0,27.3,70.0,431.0,68.7,2.0
2081,Punjab,Ludhiana,Wheat,Rabi,2021,Alluvial,94,46,41,7.75,21.9,70.0,931.2,139.1,3.75
2082,Punjab,Ludhiana,Rice,Kharif,2021,Alluvial,98,47,46,7.56,23.3,70.0,728.6,121.6,3.37
2083,Punjab,Ludhiana,Maize,Kharif,2021,Alluvial,96,47,23,7.26,19.7,70.0,379.6,135.6,3.3
2084,Punjab,Ludhiana,Cotton,Kharif,2021,Alluvial,94,24,45,7.61,18.1,70.0,976.1,100.0,2.32
2085,Punjab,Patiala,Wheat,Rabi,2021,Alluvial,105,40,46,8.09,18.5,70.0,811.5,145.4,3.54
2086,Punjab,Patiala,Rice,Kharif,2021,Alluvial,13,2,9,4.32,38.8,70.0,69.8,13.0,0.23
2087,Punjab,Patiala,Maize,Kharif,2021,Alluvial,3,10,6,5.43,39.2,70.0,128.0,28.3,0.17
2088,Punjab,Patiala,Cotton,Kharif,2021,Alluvial,89,38,54,8.15,19.4,70.0,609.8,117.2,2.48
2089,Uttar Pradesh,Kanpur,Wheat,Rabi,2021,Alluvial,104,65,21,7.39,22.8,70.0,582.5,160.3,3.78
2090,Uttar Pradesh,Kanpur,Rice,Kharif,2021,Alluvial,119,47,54,7.16,18.1,70.0,574.9,160.5,3.98
2091,Uttar Pradesh,Kanpur,Maize,Kharif,2021,Alluvial,115,44,31,7.27,27.1,70.0,600.2,171.6,3.7
2092,Uttar Pradesh,Kanpur,Cotton,Kharif,2021,Alluvial,96,30,43,7.18,20.9,70.0,953.1,129.4,2.54
2093,Uttar Pradesh,Varanasi,Wheat,Rabi,2021,Alluvial,136,58,56,6.9,23.1,70.0,439.5,159.3,4.77
2094,Uttar Pradesh,Varanasi,Rice,Kharif,2021,Alluvial,132,58,48,6.46,20.0,70.0,307.7,178.1,4.33
2095,Uttar Pradesh,Varanasi,Maize,Kharif,2021,Alluvial,115,45,38,6.77,19.8,70.0,681.8,134.3,4.05
2096,Uttar Pradesh,Varanasi,Cotton,Kharif,2021,Alluvial,75,49,43,7.34,22.8,70.0,654.2,119.3,2.43
2097,West Bengal,Hooghly,Wheat,Rabi,2021,Alluvial,12,1,1,4.62,37.6,70.0,142.6,9.2,0.16
2098,West Bengal,Hooghly,Rice,Kharif,2021,Alluvial,132,62,51,6.27,18.1,70.0,771.6,177.6,4.19
2099,West Bengal,Hooghly,Maize,Kharif,2021,Alluvial,87,39,33,6.51,29.2,70.0,647.1,138.4,3.45
2100,West Bengal,Hooghly,Cotton,Kharif,2021,Alluvial,85,24,42,6.26,28.8,70.0,882.1,61.9,2.13
2101,West Bengal,Bardhaman,Wheat,Rabi,2021,Clay Loam,118,64,28,6.18,19.2,70.0,990.2,164.2,3.76
2102,West Bengal,Bardhaman,Rice,Kharif,2021,Clay Loam,86,46,55,6.26,26.1,70.0,535.5,112.3,3.66
2103,West Bengal,Bardhaman,Maize,Kharif,2021,Clay Loam,103,31,35,6.65,27.9,70.0,520.1,138.7,3.4
2104,West Bengal,Bardhaman,Cotton,Kharif,2021,Clay Loam,109,28,42,5.69,27.1,70.0,580.6,115.6,2.26
2105,Maharashtra,Nashik,Wheat,Rabi,2021,Black Soil,119,73,35,8.41,22.8,70.0,337.3,207.3,4.05
2106,Maharashtra,Nashik,Rice,Kharif,2021,Black Soil,93,55,29,7.66,18.5,70.0,534.7,122.5,3.35
2107,Maharashtra,Nashik,Maize,Kharif,2021,Black Soil,95,47,43,7.5,28.3,70.0,796.5,127.5,3.75
2108,Maharashtra,Nashik,Cotton,Kharif,2021,Black Soil,25,11,10,5.46,35.9,70.0,140.1,2.5,0.26
2109,Maharashtra,Pune,Wheat,Rabi,2021,Black Soil,171,61,48,7.66,23.4,70.0,636.9,222.6,4.67
2110,Maharashtra,Pune,Rice,Kharif,2021,Black Soil,113,50,56,7.52,26.1,70.0,868.6,161.6,3.8
2111,Maharashtra,Pune,Maize,Kharif,2021,Black Soil,111,41,28,7.53,28.4,70.0,477.6,139.7,3.56
2112,Maharashtra,Pune,Cotton,Kharif,2021,Black Soil,67,47,39,7.45,23.3,70.0,493.3,108.3,2.36
2113,Tamil Nadu,Thanjavur,Wheat,Rabi,2021,Red Loam,8,15,2,4.97,40.7,70.0,118.0,27.5,0.19
2114,Tamil Nadu,Thanjavur,Rice,Kharif,2021,Red Loam,90,58,63,6.52,27.4,70.0,331.2,162.9,4.13
2115,Tamil Nadu,Thanjavur,Maize,Kharif,2021,Red Loam,129,27,20,6.88,19.6,70.0,660.5,155.7,3.29
2116,Tamil Nadu,Thanjavur,Cotton,Kharif,2021,Red Loam,56,35,51,6.62,18.4,70.0,417.0,101.5,2.26
2117,Andhra Pradesh,Kurnool,Wheat,Rabi,2021,Red Soil,115,58,39,6.59,18.6,70.0,345.6,167.3,4.22
2118,Andhra Pradesh,Kurnool,Rice,Kharif,2021,Red Soil,132,57,48,7.18,21.8,70.0,919.3,184.9,4.22
2119,Andhra Pradesh,Kurnool,Maize,Kharif,2021,Red Soil,59,15,25,7.6,19.2,70.0,488.7,63.9,2.22
2120,Andhra Pradesh,Kurnool,Cotton,Kharif,2021,Red Soil,24,7,8,4.11,39.3,70.0,139.0,5.2,0.1
2121,Punjab,Ludhiana,Wheat,Rabi,2022,Alluvial,135,55,46,7.6,26.3,70.0,883.1,193.5,4.3
2122,Punjab,Ludhiana,Rice,Kharif,2022,Alluvial,10,2,3,5.36,37.2,70.0,72.0,1.1,0.31
2123,Punjab,Ludhiana,Maize,Kharif,2022,Alluvial,135,35,23,6.87,23.6,70.0,963.3,163.3,3.44
2124,Punjab,Ludhiana,Cotton,Kharif,2022,Alluvial,77,27,49,7.84,21.1,70.0,949.6,104.3,2.22
2125,Punjab,Patiala,Wheat,Rabi,2022,Alluvial,79,59,28,7.51,25.6,70.0,403.9,114.7,3.68
2126,Punjab,Patiala,Rice,Kharif,2022,Alluvial,66,53,42,7.2,18.9,70.0,581.9,102.2,3.15
2127,Punjab,Patiala,Maize,Kharif,2022,Alluvial,106,67,27,7.02,26.9,70.0,434.8,182.0,3.59
2128,Punjab,Patiala,Cotton,Kharif,2022,Alluvial,93,13,27,7.86,26.6,70.0,751.1,125.4,1.87
2129,Uttar Pradesh,Kanpur,Wheat,Rabi,2022,Alluvial,96,55,43,7.06,28.3,70.0,673.3,135.4,4.11
2130,Uttar Pradesh,Kanpur,Rice,Kharif,2022,Alluvial,114,63,50,7.78,24.8,70.0,378.3,165.8,3.82
2131,Uttar Pradesh,Kanpur,Maize,Kharif,2022,Alluvial,58,32,22,7.24,26.1,70.0,900.6,67.7,2.71
2132,Uttar Pradesh,Kanpur,Cotton,Kharif,2022,Alluvial,44,48,52,6.7,27.8,70.0,749.1,110.4,2.24
2133,Uttar Pradesh,Varanasi,Wheat,Rabi,2022,Alluvial,93,58,24,6.91,22.4,70.0,424.0,124.4,3.72
2134,Uttar Pradesh,Varanasi,Rice,Kharif,2022,Alluvial,91,77,56,7.21,29.1,70.0,516.7,141.0,3.81
2135,Uttar Pradesh,Varanasi,Maize,Kharif,2022,Alluvial,128,34,38,7.15,18.5,70.0,415.3,152.4,3.77
2136,Uttar Pradesh,Varanasi,Cotton,Kharif,2022,Alluvial,75,40,48,7.06,19.1,70.0,844.9,93.9,2.61
2137,West Bengal,Hooghly,Wheat,Rabi,2022,Alluvial,124,66,36,6.6,19.4,70.0,694.4,184.0,4.17
2138,West Bengal,Hooghly,Rice,Kharif,2022,Alluvial,109,52,51,6.51,29.8,70.0,740.8,148.1,3.99
2139,West Bengal,Hooghly,Maize,Kharif,2022,Alluvial,69,36,43,6.79,20.6,70.0,643.4,103.3,3.26
2140,West Bengal,Hooghly,Cotton,Kharif,2022,Alluvial,86,45,22,6.99,19.5,70.0,338.9,107.6,2.13
2141,West Bengal,Bardhaman,Wheat,Rabi,2022,Clay Loam,119,52,43,5.96,27.1,70.0,791.2,186.8,4.0
2142,West Bengal,Bardhaman,Rice,Kharif,2022,Clay Loam,130,37,54,6.3,19.2,70.0,461.7,165.0,4.02
2143,West Bengal,Bardhaman,Maize,Kharif,2022,Clay Loam,81,46,48,5.84,23.0,70.0,854.6,111.4,3.33
2144,West Bengal,Bardhaman,Cotton,Kharif,2022,Clay Loam,3,4,12,5.39,36.9,70.0,83.4,24.8,0.1
2145,Maharashtra,Nashik,Wheat,Rabi,2022,Black Soil,137,65,44,8.07,29.6,70.0,939.7,189.2,4.48
2146,Maharashtra,Nashik,Rice,Kharif,2022,Black Soil,80,43,30,8.41,21.8,70.0,366.5,127.3,2.56
2147,Maharashtra,Nashik,Maize,Kharif,2022,Black Soil,68,43,28,8.13,19.7,70.0,492.5,101.4,2.91
2148,Maharashtra,Nashik,Cotton,Kharif,2022,Black Soil,15,2,5,4.88,40.4,70.0,67.5,8.3,0.15
2149,Maharashtra,Pune,Wheat,Rabi,2022,Black Soil,116,53,42,7.73,29.1,70.0,670.1,147.4,4.2
2150,Maharashtra,Pune,Rice,Kharif,2022,Black Soil,95,57,46,7.38,18.9,70.0,737.0,147.9,3.64
2151,Maharashtra,Pune,Maize,Kharif,2022,Black Soil,12,11,12,5.46,40.2,70.0,56.0,13.2,0.35
2152,Maharashtra,Pune,Cotton,Kharif,2022,Black Soil,42,34,18,7.51,24.5,70.0,913.8,73.3,1.88
2153,Tamil Nadu,Thanjavur,Wheat,Rabi,2022,Red Loam,123,71,45,6.43,26.7,70.0,617.3,194.8,4.54
2154,Tamil Nadu,Thanjavur,Rice,Kharif,2022,Red Loam,11,19,12,4.24,39.6,70.0,83.0,8.3,0.33
2155,Tamil Nadu,Thanjavur,Maize,Kharif,2022,Red Loam,106,37,43,6.85,27.5,70.0,966.6,120.2,3.94
2156,Tamil Nadu,Thanjavur,Cotton,Kharif,2022,Red Loam,99,21,32,6.68,19.8,70.0,590.6,86.1,2.18
2157,Andhra Pradesh,Kurnool,Wheat,Rabi,2022,Red Soil,130,62,26,7.65,20.5,70.0,336.2,197.5,4.04
2158,Andhra Pradesh,Kurnool,Rice,Kharif,2022,Red Soil,91,69,61,6.59,19.6,70.0,471.2,151.8,4.21
2159,Andhra Pradesh,Kurnool,Maize,Kharif,2022,Red Soil,111,41,28,7.34,21.1,70.0,584.8,162.3,3.59
2160,Andhra Pradesh,Kurnool,Cotton,Kharif,2022,Red Soil,70,33,22,7.09,21.2,70.0,805.9,96.1,2.06
2161,Punjab,Ludhiana,Wheat,Rabi,2023,Alluvial,103,66,47,7.21,29.7,70.0,716.5,125.0,4.53
2162,Punjab,Ludhiana,Rice,Kharif,2023,Alluvial,95,72,42,7.12,19.4,70.0,379.5,138.4,3.87
2163,Punjab,Ludhiana,Maize,Kharif,2023,Alluvial,75,44,31,7.1,25.8,70.0,631.6,118.0,3.29
2164,Punjab,Ludhiana,Cotton,Kharif,2023,Alluvial,68,28,39,7.68,18.2,70.0,506.1,115.6,2.1
2165,Punjab,Patiala,Wheat,Rabi,2023,Alluvial,105,74,25,7.14,25.4,70.0,540.7,168.2,4.16
2166,Punjab,Patiala,Rice,Kharif,2023,Alluvial,111,36,36,7.55,23.8,70.0,723.9,140.8,3.27
2167,Punjab,Patiala,Maize,Kharif,2023,Alluvial,78,18,42,7.66,25.4,70.0,792.0,86.7,2.56
2168,Punjab,Patiala,Cotton,Kharif,2023,Alluvial,88,23,47,8.01,21.5,70.0,413.1,103.0,2.15
2169,Uttar Pradesh,Kanpur,Wheat,Rabi,2023,Alluvial,142,63,34,7.25,20.8,70.0,546.3,205.8,4.57
2170,Uttar Pradesh,Kanpur,Rice,Kharif,2023,Alluvial,148,45,20,7.0,18.9,70.0,529.8,188.5,3.65
2171,Uttar Pradesh,Kanpur,Maize,Kharif,2023,Alluvial,88,33,27,6.69,29.7,70.0,730.5,120.0,3.23
2172,Uttar Pradesh,Kanpur,Cotton,Kharif,2023,Alluvial,74,37,47,7.15,26.0,70.0,979.1,100.3,2.55
2173,Uttar Pradesh,Varanasi,Wheat,Rabi,2023,Alluvial,133,64,53,7.18,27.9,70.0,673.5,156.6,4.81
2174,Uttar Pradesh,Varanasi,Rice,Kharif,2023,Alluvial,105,51,47,6.88,25.3,70.0,554.3,144.1,3.79
2175,Uttar Pradesh,Varanasi,Maize,Kharif,2023,Alluvial,114,46,44,6.69,29.9,70.0,641.5,174.6,3.88
2176,Uttar Pradesh,Varanasi,Cotton,Kharif,2023,Alluvial,52,47,47,6.86,23.1,70.0,308.0,86.1,2.35
2177,West Bengal,Hooghly,Wheat,Rabi,2023,Alluvial,119,64,36,7.26,22.6,70.0,367.0,166.8,4.37
2178,West Bengal,Hooghly,Rice,Kharif,2023,Alluvial,112,57,52,6.51,20.1,70.0,971.1,130.9,4.36
2179,West Bengal,Hooghly,Maize,Kharif,2023,Alluvial,119,26,19,6.19,20.3,70.0,593.8,150.0,3.06
2180,West Bengal,Hooghly,Cotton,Kharif,2023,Alluvial,17,4,11,5.18,36.4,70.0,141.2,3.4,0.15
2181,West Bengal,Bardhaman,Wheat,Rabi,2023,Clay Loam,117,63,54,6.2,22.1,70.0,526.5,173.8,4.27
2182,West Bengal,Bardhaman,Rice,Kharif,2023,Clay Loam,127,48,54,6.05,21.9,70.0,476.9,179.2,4.15
2183,West Bengal,Bardhaman,Maize,Kharif,2023,Clay Loam,101,34,24,6.32,25.6,70.0,536.1,151.0,3.21
2184,West Bengal,Bardhaman,Cotton,Kharif,2023,Clay Loam,18,3,12,4.53,35.4,70.0,134.1,8.4,0.1
2185,Maharashtra,Nashik,Wheat,Rabi,2023,Black Soil,93,61,43,7.84,28.8,70.0,669.1,137.3,4.01
2186,Maharashtra,Nashik,Rice,Kharif,2023,Black Soil,64,19,42,8.0,29.5,70.0,615.9,67.9,2.49
2187,Maharashtra,Nashik,Maize,Kharif,2023,Black Soil,67,48,33,7.66,19.9,70.0,720.1,121.5,3.02
2188,Maharashtra,Nashik,Cotton,Kharif,2023,Black Soil,84,15,47,7.72,19.7,70.0,980.4,101.3,2.34
2189,Maharashtra,Pune,Wheat,Rabi,2023,Black Soil,127,59,43,7.47,28.0,70.0,775.3,156.5,4.67
2190,Maharashtra,Pune,Rice,Kharif,2023,Black Soil,79,34,53,7.49,20.2,70.0,532.2,115.4,3.25
2191,Maharashtra,Pune,Maize,Kharif,2023,Black Soil,79,38,32,7.53,21.7,70.0,786.5,109.4,3.18
2192,Maharashtra,Pune,Cotton,Kharif,2023,Black Soil,24,6,2,4.34,37.0,70.0,92.5,14.1,0.15
2193,Tamil Nadu,Thanjavur,Wheat,Rabi,2023,Red Loam,105,69,32,6.59,26.5,70.0,723.8,162.5,4.01
2194,Tamil Nadu,Thanjavur,Rice,Kharif,2023,Red Loam,80,37,38,7.2,19.1,70.0,490.5,101.4,2.98
2195,Tamil Nadu,Thanjavur,Maize,Kharif,2023,Red Loam,81,45,30,6.76,20.7,70.0,344.9,109.8,3.34
2196,Tamil Nadu,Thanjavur,Cotton,Kharif,2023,Red Loam,68,45,31,6.68,28.1,70.0,835.8,112.3,2.43
2197,Andhra Pradesh,Kurnool,Wheat,Rabi,2023,Red Soil,95,74,35,7.35,23.6,70.0,602.8,176.1,4.15
2198,Andhra Pradesh,Kurnool,Rice,Kharif,2023,Red Soil,137,36,38,7.61,18.0,70.0,308.9,166.5,3.4
2199,Andhra Pradesh,Kurnool,Maize,Kharif,2023,Red Soil,79,34,25,7.15,25.9,70.0,706.1,93.5,2.99
2200,Andhra Pradesh,Kurnool,Cotton,Kharif,2023,Red Soil,72,37,38,6.87,26.2,70.0,723.9,94.9,2.26
2201,Punjab,Ludhiana,Wheat,Rabi,2019,Alluvial,119,71,35,7.19,26.2,70.0,671.7,192.3,4.62
2202,Punjab,Ludhiana,Rice,Kharif,2019,Alluvial,104,59,42,7.64,27.3,70.0,570.0,161.0,3.68
2203,Punjab,Ludhiana,Maize,Kharif,2019,Alluvial,92,33,29,7.41,18.4,70.0,541.4,122.0,3.09
2204,Punjab,Ludhiana,Cotton,Kharif,2019,Alluvial,63,37,46,7.56,27.2,70.0,446.0,82.0,2.21
2205,Punjab,Patiala,Wheat,Rabi,2019,Alluvial,132,63,27,8.07,26.3,70.0,322.0,171.0,3.94
2206,Punjab,Patiala,Rice,Kharif,2019,Alluvial,140,68,48,7.07,23.4,70.0,874.5,159.3,4.1
2207,Punjab,Patiala,Maize,Kharif,2019,Alluvial,83,45,34,7.52,19.9,70.0,394.8,109.3,3.4
2208,Punjab,Patiala,Cotton,Kharif,2019,Alluvial,93,44,29,7.36,26.9,70.0,702.6,138.5,2.47
2209,Uttar Pradesh,Kanpur,Wheat,Rabi,2019,Alluvial,155,63,47,6.93,22.8,70.0,822.5,200.0,5.07
2210,Uttar Pradesh,Kanpur,Rice,Kharif,2019,Alluvial,79,32,45,7.05,20.2,70.0,576.2,112.5,3.21
2211,Uttar Pradesh,Kanpur,Maize,Kharif,2019,Alluvial,53,36,37,6.94,21.2,70.0,855.6,82.1,3.07
